Ref_Date,GEO,WHEAT,Vector,Coordinate,Value
2011/07,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,4.000
2011/08,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,7.000
2011/09,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,4.000
2011/10,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,4.000
2011/11,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,4.000
2011/12,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,3.000
2012/01,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,3.000
2012/02,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,3.000
2012/03,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,4.000
2012/04,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,3.000
2012/05,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,4.000
2012/06,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,4.000
2012/07,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2012/08,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2012/09,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2012/10,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2012/11,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,7.000
2012/12,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2013/01,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2013/02,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2013/03,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,8.000
2013/04,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,7.000
2013/05,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,8.000
2013/06,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,8.000
2013/07,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,8.000
2013/08,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2013/09,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,8.000
2013/10,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,7.000
2013/11,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2013/12,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2014/01,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2014/02,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2014/03,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,7.000
2014/04,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2014/05,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,7.000
2014/06,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,8.000
2014/07,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2014/08,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2014/09,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2014/10,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,4.000
2014/11,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2014/12,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2015/01,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,8.000
2015/02,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,4.000
2015/03,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2015/04,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2015/05,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,8.000
2015/06,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2015/07,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,8.000
2015/08,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,8.000
2015/09,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,9.000
2015/10,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,10.000
2015/11,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2015/12,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2016/01,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2016/02,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2016/03,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
2016/04,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,7.000
2016/05,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2016/06,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,5.000
2016/07,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,18.000
2016/08,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,7.000
2016/09,Canada,"Other western wheat milled (x 1,000)",v41294756,1.4,6.000
1995/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,31.000
1995/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,40.000
1995/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
1995/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,40.000
1995/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
1996/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,25.000
1996/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,36.000
1996/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,33.000
1996/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,29.000
1996/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,32.000
1996/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
1996/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,30.000
1996/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,31.000
1996/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,24.000
1996/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,20.000
1996/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,18.000
1996/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,12.000
1997/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,8.000
1997/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,11.000
1997/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,12.000
1997/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,12.000
1997/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,13.000
1997/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,12.000
1997/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,13.000
1997/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,15.000
1997/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,25.000
1997/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,30.000
1997/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,33.000
1997/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,32.000
1998/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,23.000
1998/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,28.000
1998/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,29.000
1998/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,28.000
1998/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,34.000
1998/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
1998/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,28.000
1998/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,27.000
1998/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
1998/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,33.000
1998/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,36.000
1998/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,31.000
1999/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,23.000
1999/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,29.000
1999/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,34.000
1999/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,27.000
1999/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,27.000
1999/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,30.000
1999/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,25.000
1999/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,30.000
1999/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,32.000
1999/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
1999/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,45.000
1999/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,47.000
2000/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,30.000
2000/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2000/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
2000/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,36.000
2000/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
2000/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
2000/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,21.000
2000/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,33.000
2000/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
2000/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2000/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
2000/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,41.000
2001/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,27.000
2001/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2001/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2001/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
2001/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2001/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2001/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,30.000
2001/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,32.000
2001/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,47.000
2001/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
2001/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,43.000
2001/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,36.000
2002/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2002/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,43.000
2002/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
2002/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2002/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,44.000
2002/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
2002/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2002/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2002/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,46.000
2002/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,48.000
2002/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,54.000
2002/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,45.000
2003/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,43.000
2003/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,46.000
2003/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
2003/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
2003/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,33.000
2003/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,31.000
2003/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,30.000
2003/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,40.000
2003/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,40.000
2003/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,43.000
2003/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,43.000
2003/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
2004/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,41.000
2004/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,44.000
2004/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,44.000
2004/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
2004/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,41.000
2004/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
2004/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,44.000
2004/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2004/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,44.000
2004/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,44.000
2004/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,43.000
2004/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
2005/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,31.000
2005/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2005/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,43.000
2005/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,36.000
2005/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2005/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
2005/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,32.000
2005/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2005/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,45.000
2005/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,41.000
2005/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
2005/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,46.000
2006/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,33.000
2006/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2006/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,46.000
2006/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
2006/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,43.000
2006/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,45.000
2006/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,32.000
2006/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,36.000
2006/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,40.000
2006/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,44.000
2006/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,45.000
2006/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
2007/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,40.000
2007/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2007/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
2007/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
2007/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,34.000
2007/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
2007/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,32.000
2007/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,36.000
2007/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,40.000
2007/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,41.000
2007/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,45.000
2007/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
2008/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2008/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2008/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,40.000
2008/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,40.000
2008/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
2008/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
2008/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,37.000
2008/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,32.000
2008/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,40.000
2008/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,43.000
2008/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2008/12,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
2009/01,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,32.000
2009/02,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,35.000
2009/03,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2009/04,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,38.000
2009/05,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,36.000
2009/06,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,41.000
2009/07,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,39.000
2009/08,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,34.000
2009/09,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,44.000
2009/10,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,47.000
2009/11,Canada,"Ontario winter wheat milled (x 1,000)",v41294757,1.5,42.000
