Ref_Date,GEO,AG,SEX,PTOHSD,PE,STA,Vector,Coordinate,Value
2012,Canada,35 to 44 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Low 95% confidence interval (percent),v107289482,1.5.2.4.2.3,28.2
2012,Canada,35 to 44 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,High 95% confidence interval (percent),v107289483,1.5.2.4.2.4,64.9
2012,Canada,35 to 44 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Number of persons,v107289484,1.5.2.4.3.1,140.0
2012,Canada,35 to 44 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Percent,v107289485,1.5.2.4.3.2,51.9
2012,Canada,35 to 44 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Low 95% confidence interval (percent),v107289486,1.5.2.4.3.3,32.8
2012,Canada,35 to 44 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,High 95% confidence interval (percent),v107289487,1.5.2.4.3.4,70.1
2012,Canada,35 to 44 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Number of persons,v107289488,1.5.2.4.4.1,F
2012,Canada,35 to 44 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Percent,v107289489,1.5.2.4.4.2,F
2012,Canada,35 to 44 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107289490,1.5.2.4.4.3,F
2012,Canada,35 to 44 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107289491,1.5.2.4.4.4,F
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,"Total, postsecondary education",Number of persons,v107289492,1.5.2.5.1.1,2290.0
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,"Total, postsecondary education",Percent,v107289493,1.5.2.5.1.2,100.0
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107289494,1.5.2.5.1.3,100.0
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107289495,1.5.2.5.1.4,100.0
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Has received postsecondary education,Number of persons,v107289496,1.5.2.5.2.1,800.0
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Has received postsecondary education,Percent,v107289497,1.5.2.5.2.2,34.9
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107289498,1.5.2.5.2.3,26.6
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107289499,1.5.2.5.2.4,44.4
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107289500,1.5.2.5.3.1,1370.0
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Has not received any postsecondary education,Percent,v107289501,1.5.2.5.3.2,59.8
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107289502,1.5.2.5.3.3,50.3
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107289503,1.5.2.5.3.4,68.6
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107289504,1.5.2.5.4.1,F
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107289505,1.5.2.5.4.2,F
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107289506,1.5.2.5.4.3,F
2012,Canada,35 to 44 years,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107289507,1.5.2.5.4.4,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,"Total, postsecondary education",Number of persons,v107289508,1.5.2.6.1.1,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,"Total, postsecondary education",Percent,v107289509,1.5.2.6.1.2,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107289510,1.5.2.6.1.3,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107289511,1.5.2.6.1.4,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Has received postsecondary education,Number of persons,v107289512,1.5.2.6.2.1,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Has received postsecondary education,Percent,v107289513,1.5.2.6.2.2,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107289514,1.5.2.6.2.3,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107289515,1.5.2.6.2.4,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Number of persons,v107289516,1.5.2.6.3.1,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Percent,v107289517,1.5.2.6.3.2,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107289518,1.5.2.6.3.3,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107289519,1.5.2.6.3.4,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Number of persons,v107289520,1.5.2.6.4.1,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Percent,v107289521,1.5.2.6.4.2,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107289522,1.5.2.6.4.3,F
2012,Canada,35 to 44 years,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107289523,1.5.2.6.4.4,F
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Number of persons,v107289524,1.5.3.1.1.1,4140.0
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Percent,v107289525,1.5.3.1.1.2,100.0
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Low 95% confidence interval (percent),v107289526,1.5.3.1.1.3,100.0
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",High 95% confidence interval (percent),v107289527,1.5.3.1.1.4,100.0
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Number of persons,v107289528,1.5.3.1.2.1,2000.0
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Percent,v107289529,1.5.3.1.2.2,48.3
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Low 95% confidence interval (percent),v107289530,1.5.3.1.2.3,39.7
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,High 95% confidence interval (percent),v107289531,1.5.3.1.2.4,57.2
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Number of persons,v107289532,1.5.3.1.3.1,1910.0
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Percent,v107289533,1.5.3.1.3.2,46.1
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Low 95% confidence interval (percent),v107289534,1.5.3.1.3.3,37.7
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,High 95% confidence interval (percent),v107289535,1.5.3.1.3.4,54.7
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Number of persons,v107289536,1.5.3.1.4.1,F
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Percent,v107289537,1.5.3.1.4.2,F
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107289538,1.5.3.1.4.3,F
2012,Canada,35 to 44 years,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,High 95% confidence interval (percent),v107289539,1.5.3.1.4.4,F
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,"Total, postsecondary education",Number of persons,v107289540,1.5.3.2.1.1,1850.0
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,"Total, postsecondary education",Percent,v107289541,1.5.3.2.1.2,100.0
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107289542,1.5.3.2.1.3,100.0
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107289543,1.5.3.2.1.4,100.0
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,Has received postsecondary education,Number of persons,v107289544,1.5.3.2.2.1,1330.0
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,Has received postsecondary education,Percent,v107289545,1.5.3.2.2.2,71.9
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107289546,1.5.3.2.2.3,59.9
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107289547,1.5.3.2.2.4,81.3
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107289548,1.5.3.2.3.1,380.0
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,Has not received any postsecondary education,Percent,v107289549,1.5.3.2.3.2,20.5
2012,Canada,35 to 44 years,Female,Obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107289550,1.5.3.2.3.3,13.9
