Ref_Date,GEO,AGE,SEX,SMOKING,STATS,Vector,Coordinate,Value
2012,Inuit Nunangat,25 to 54 years,Both sexes,Current daily or occasional smoker,High 95% confidence interval (percent),v97163977,2.3.1.2.4,77.1
2012,Inuit Nunangat,25 to 54 years,Both sexes,Daily smoker,Number of persons,v97163978,2.3.1.3.1,10260.0
2012,Inuit Nunangat,25 to 54 years,Both sexes,Daily smoker,Percent,v97163979,2.3.1.3.2,65.4
2012,Inuit Nunangat,25 to 54 years,Both sexes,Daily smoker,Low 95% confidence interval (percent),v97163980,2.3.1.3.3,62.7
2012,Inuit Nunangat,25 to 54 years,Both sexes,Daily smoker,High 95% confidence interval (percent),v97163981,2.3.1.3.4,68.0
2012,Inuit Nunangat,25 to 54 years,Both sexes,Occasional smoker,Number of persons,v97163982,2.3.1.4.1,1480.0
2012,Inuit Nunangat,25 to 54 years,Both sexes,Occasional smoker,Percent,v97163983,2.3.1.4.2,9.4
2012,Inuit Nunangat,25 to 54 years,Both sexes,Occasional smoker,Low 95% confidence interval (percent),v97163984,2.3.1.4.3,7.8
2012,Inuit Nunangat,25 to 54 years,Both sexes,Occasional smoker,High 95% confidence interval (percent),v97163985,2.3.1.4.4,11.3
2012,Inuit Nunangat,25 to 54 years,Both sexes,Non-smoker,Number of persons,v97163986,2.3.1.5.1,2960.0
2012,Inuit Nunangat,25 to 54 years,Both sexes,Non-smoker,Percent,v97163987,2.3.1.5.2,18.9
2012,Inuit Nunangat,25 to 54 years,Both sexes,Non-smoker,Low 95% confidence interval (percent),v97163988,2.3.1.5.3,16.9
2012,Inuit Nunangat,25 to 54 years,Both sexes,Non-smoker,High 95% confidence interval (percent),v97163989,2.3.1.5.4,21.1
2012,Inuit Nunangat,25 to 54 years,Both sexes,Exposed to second-hand smoke at home,Number of persons,v97163990,2.3.1.6.1,500.0
2012,Inuit Nunangat,25 to 54 years,Both sexes,Exposed to second-hand smoke at home,Percent,v97163991,2.3.1.6.2,3.2
2012,Inuit Nunangat,25 to 54 years,Both sexes,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97163992,2.3.1.6.3,2.4
2012,Inuit Nunangat,25 to 54 years,Both sexes,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97163993,2.3.1.6.4,4.2
2012,Inuit Nunangat,25 to 54 years,Both sexes,Not exposed to second-hand smoke at home,Number of persons,v97163994,2.3.1.7.1,2460.0
2012,Inuit Nunangat,25 to 54 years,Both sexes,Not exposed to second-hand smoke at home,Percent,v97163995,2.3.1.7.2,15.7
2012,Inuit Nunangat,25 to 54 years,Both sexes,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97163996,2.3.1.7.3,13.9
2012,Inuit Nunangat,25 to 54 years,Both sexes,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97163997,2.3.1.7.4,17.7
2012,Inuit Nunangat,25 to 54 years,Both sexes,Not specified if exposed to second-hand smoke at home,Number of persons,v97163998,2.3.1.8.1,F
2012,Inuit Nunangat,25 to 54 years,Both sexes,Not specified if exposed to second-hand smoke at home,Percent,v97163999,2.3.1.8.2,F
2012,Inuit Nunangat,25 to 54 years,Both sexes,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164000,2.3.1.8.3,F
2012,Inuit Nunangat,25 to 54 years,Both sexes,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164001,2.3.1.8.4,F
2012,Inuit Nunangat,25 to 54 years,Both sexes,Smoking status not specified,Number of persons,v97164002,2.3.1.9.1,980.0
2012,Inuit Nunangat,25 to 54 years,Both sexes,Smoking status not specified,Percent,v97164003,2.3.1.9.2,6.3
2012,Inuit Nunangat,25 to 54 years,Both sexes,Smoking status not specified,Low 95% confidence interval (percent),v97164004,2.3.1.9.3,5.0
2012,Inuit Nunangat,25 to 54 years,Both sexes,Smoking status not specified,High 95% confidence interval (percent),v97164005,2.3.1.9.4,7.8
2012,Inuit Nunangat,25 to 54 years,Male,"Total, smoking status",Number of persons,v97164006,2.3.2.1.1,7600.0
2012,Inuit Nunangat,25 to 54 years,Male,"Total, smoking status",Percent,v97164007,2.3.2.1.2,100.0
2012,Inuit Nunangat,25 to 54 years,Male,"Total, smoking status",Low 95% confidence interval (percent),v97164008,2.3.2.1.3,100.0
2012,Inuit Nunangat,25 to 54 years,Male,"Total, smoking status",High 95% confidence interval (percent),v97164009,2.3.2.1.4,100.0
2012,Inuit Nunangat,25 to 54 years,Male,Current daily or occasional smoker,Number of persons,v97164010,2.3.2.2.1,5690.0
2012,Inuit Nunangat,25 to 54 years,Male,Current daily or occasional smoker,Percent,v97164011,2.3.2.2.2,74.9
2012,Inuit Nunangat,25 to 54 years,Male,Current daily or occasional smoker,Low 95% confidence interval (percent),v97164012,2.3.2.2.3,71.2
2012,Inuit Nunangat,25 to 54 years,Male,Current daily or occasional smoker,High 95% confidence interval (percent),v97164013,2.3.2.2.4,78.2
2012,Inuit Nunangat,25 to 54 years,Male,Daily smoker,Number of persons,v97164014,2.3.2.3.1,5020.0
2012,Inuit Nunangat,25 to 54 years,Male,Daily smoker,Percent,v97164015,2.3.2.3.2,66.1
2012,Inuit Nunangat,25 to 54 years,Male,Daily smoker,Low 95% confidence interval (percent),v97164016,2.3.2.3.3,62.0
2012,Inuit Nunangat,25 to 54 years,Male,Daily smoker,High 95% confidence interval (percent),v97164017,2.3.2.3.4,69.8
2012,Inuit Nunangat,25 to 54 years,Male,Occasional smoker,Number of persons,v97164018,2.3.2.4.1,670.0
2012,Inuit Nunangat,25 to 54 years,Male,Occasional smoker,Percent,v97164019,2.3.2.4.2,8.8
2012,Inuit Nunangat,25 to 54 years,Male,Occasional smoker,Low 95% confidence interval (percent),v97164020,2.3.2.4.3,6.8
2012,Inuit Nunangat,25 to 54 years,Male,Occasional smoker,High 95% confidence interval (percent),v97164021,2.3.2.4.4,11.5
2012,Inuit Nunangat,25 to 54 years,Male,Non-smoker,Number of persons,v97164022,2.3.2.5.1,1480.0
2012,Inuit Nunangat,25 to 54 years,Male,Non-smoker,Percent,v97164023,2.3.2.5.2,19.5
2012,Inuit Nunangat,25 to 54 years,Male,Non-smoker,Low 95% confidence interval (percent),v97164024,2.3.2.5.3,16.5
2012,Inuit Nunangat,25 to 54 years,Male,Non-smoker,High 95% confidence interval (percent),v97164025,2.3.2.5.4,22.8
2012,Inuit Nunangat,25 to 54 years,Male,Exposed to second-hand smoke at home,Number of persons,v97164026,2.3.2.6.1,320.0
2012,Inuit Nunangat,25 to 54 years,Male,Exposed to second-hand smoke at home,Percent,v97164027,2.3.2.6.2,4.2
2012,Inuit Nunangat,25 to 54 years,Male,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164028,2.3.2.6.3,2.9
2012,Inuit Nunangat,25 to 54 years,Male,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164029,2.3.2.6.4,5.8
2012,Inuit Nunangat,25 to 54 years,Male,Not exposed to second-hand smoke at home,Number of persons,v97164030,2.3.2.7.1,1160.0
2012,Inuit Nunangat,25 to 54 years,Male,Not exposed to second-hand smoke at home,Percent,v97164031,2.3.2.7.2,15.3
2012,Inuit Nunangat,25 to 54 years,Male,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164032,2.3.2.7.3,12.6
2012,Inuit Nunangat,25 to 54 years,Male,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164033,2.3.2.7.4,18.4
2012,Inuit Nunangat,25 to 54 years,Male,Not specified if exposed to second-hand smoke at home,Number of persons,v97164034,2.3.2.8.1,F
2012,Inuit Nunangat,25 to 54 years,Male,Not specified if exposed to second-hand smoke at home,Percent,v97164035,2.3.2.8.2,F
2012,Inuit Nunangat,25 to 54 years,Male,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164036,2.3.2.8.3,F
2012,Inuit Nunangat,25 to 54 years,Male,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164037,2.3.2.8.4,F
2012,Inuit Nunangat,25 to 54 years,Male,Smoking status not specified,Number of persons,v97164038,2.3.2.9.1,430.0
2012,Inuit Nunangat,25 to 54 years,Male,Smoking status not specified,Percent,v97164039,2.3.2.9.2,5.7
2012,Inuit Nunangat,25 to 54 years,Male,Smoking status not specified,Low 95% confidence interval (percent),v97164040,2.3.2.9.3,4.0
2012,Inuit Nunangat,25 to 54 years,Male,Smoking status not specified,High 95% confidence interval (percent),v97164041,2.3.2.9.4,8.0
2012,Inuit Nunangat,25 to 54 years,Female,"Total, smoking status",Number of persons,v97164042,2.3.3.1.1,8080.0
2012,Inuit Nunangat,25 to 54 years,Female,"Total, smoking status",Percent,v97164043,2.3.3.1.2,100.0
2012,Inuit Nunangat,25 to 54 years,Female,"Total, smoking status",Low 95% confidence interval (percent),v97164044,2.3.3.1.3,100.0
2012,Inuit Nunangat,25 to 54 years,Female,"Total, smoking status",High 95% confidence interval (percent),v97164045,2.3.3.1.4,100.0
2012,Inuit Nunangat,25 to 54 years,Female,Current daily or occasional smoker,Number of persons,v97164046,2.3.3.2.1,6050.0
2012,Inuit Nunangat,25 to 54 years,Female,Current daily or occasional smoker,Percent,v97164047,2.3.3.2.2,74.9
2012,Inuit Nunangat,25 to 54 years,Female,Current daily or occasional smoker,Low 95% confidence interval (percent),v97164048,2.3.3.2.3,71.5
2012,Inuit Nunangat,25 to 54 years,Female,Current daily or occasional smoker,High 95% confidence interval (percent),v97164049,2.3.3.2.4,77.9
2012,Inuit Nunangat,25 to 54 years,Female,Daily smoker,Number of persons,v97164050,2.3.3.3.1,5240.0
2012,Inuit Nunangat,25 to 54 years,Female,Daily smoker,Percent,v97164051,2.3.3.3.2,64.9
2012,Inuit Nunangat,25 to 54 years,Female,Daily smoker,Low 95% confidence interval (percent),v97164052,2.3.3.3.3,61.1
2012,Inuit Nunangat,25 to 54 years,Female,Daily smoker,High 95% confidence interval (percent),v97164053,2.3.3.3.4,68.4
2012,Inuit Nunangat,25 to 54 years,Female,Occasional smoker,Number of persons,v97164054,2.3.3.4.1,810.0
2012,Inuit Nunangat,25 to 54 years,Female,Occasional smoker,Percent,v97164055,2.3.3.4.2,10.0
2012,Inuit Nunangat,25 to 54 years,Female,Occasional smoker,Low 95% confidence interval (percent),v97164056,2.3.3.4.3,7.7
2012,Inuit Nunangat,25 to 54 years,Female,Occasional smoker,High 95% confidence interval (percent),v97164057,2.3.3.4.4,13.0
2012,Inuit Nunangat,25 to 54 years,Female,Non-smoker,Number of persons,v97164058,2.3.3.5.1,1490.0
2012,Inuit Nunangat,25 to 54 years,Female,Non-smoker,Percent,v97164059,2.3.3.5.2,18.4
2012,Inuit Nunangat,25 to 54 years,Female,Non-smoker,Low 95% confidence interval (percent),v97164060,2.3.3.5.3,15.9
2012,Inuit Nunangat,25 to 54 years,Female,Non-smoker,High 95% confidence interval (percent),v97164061,2.3.3.5.4,21.2
2012,Inuit Nunangat,25 to 54 years,Female,Exposed to second-hand smoke at home,Number of persons,v97164062,2.3.3.6.1,190.0
2012,Inuit Nunangat,25 to 54 years,Female,Exposed to second-hand smoke at home,Percent,v97164063,2.3.3.6.2,2.4
2012,Inuit Nunangat,25 to 54 years,Female,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164064,2.3.3.6.3,1.5
2012,Inuit Nunangat,25 to 54 years,Female,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164065,2.3.3.6.4,3.5
2012,Inuit Nunangat,25 to 54 years,Female,Not exposed to second-hand smoke at home,Number of persons,v97164066,2.3.3.7.1,1300.0
2012,Inuit Nunangat,25 to 54 years,Female,Not exposed to second-hand smoke at home,Percent,v97164067,2.3.3.7.2,16.1
2012,Inuit Nunangat,25 to 54 years,Female,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164068,2.3.3.7.3,13.8
2012,Inuit Nunangat,25 to 54 years,Female,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164069,2.3.3.7.4,18.7
2012,Inuit Nunangat,25 to 54 years,Female,Not specified if exposed to second-hand smoke at home,Number of persons,v97164070,2.3.3.8.1,F
2012,Inuit Nunangat,25 to 54 years,Female,Not specified if exposed to second-hand smoke at home,Percent,v97164071,2.3.3.8.2,F
2012,Inuit Nunangat,25 to 54 years,Female,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164072,2.3.3.8.3,F
2012,Inuit Nunangat,25 to 54 years,Female,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164073,2.3.3.8.4,F
2012,Inuit Nunangat,25 to 54 years,Female,Smoking status not specified,Number of persons,v97164074,2.3.3.9.1,550.0
2012,Inuit Nunangat,25 to 54 years,Female,Smoking status not specified,Percent,v97164075,2.3.3.9.2,6.8
2012,Inuit Nunangat,25 to 54 years,Female,Smoking status not specified,Low 95% confidence interval (percent),v97164076,2.3.3.9.3,5.1
2012,Inuit Nunangat,25 to 54 years,Female,Smoking status not specified,High 95% confidence interval (percent),v97164077,2.3.3.9.4,9.0
2012,Inuit Nunangat,55 years and over,Both sexes,"Total, smoking status",Number of persons,v97164078,2.4.1.1.1,3940.0
2012,Inuit Nunangat,55 years and over,Both sexes,"Total, smoking status",Percent,v97164079,2.4.1.1.2,100.0
2012,Inuit Nunangat,55 years and over,Both sexes,"Total, smoking status",Low 95% confidence interval (percent),v97164080,2.4.1.1.3,100.0
2012,Inuit Nunangat,55 years and over,Both sexes,"Total, smoking status",High 95% confidence interval (percent),v97164081,2.4.1.1.4,100.0
2012,Inuit Nunangat,55 years and over,Both sexes,Current daily or occasional smoker,Number of persons,v97164082,2.4.1.2.1,1530.0
2012,Inuit Nunangat,55 years and over,Both sexes,Current daily or occasional smoker,Percent,v97164083,2.4.1.2.2,38.8
2012,Inuit Nunangat,55 years and over,Both sexes,Current daily or occasional smoker,Low 95% confidence interval (percent),v97164084,2.4.1.2.3,31.3
2012,Inuit Nunangat,55 years and over,Both sexes,Current daily or occasional smoker,High 95% confidence interval (percent),v97164085,2.4.1.2.4,46.7
2012,Inuit Nunangat,55 years and over,Both sexes,Daily smoker,Number of persons,v97164086,2.4.1.3.1,1280.0
2012,Inuit Nunangat,55 years and over,Both sexes,Daily smoker,Percent,v97164087,2.4.1.3.2,32.5
2012,Inuit Nunangat,55 years and over,Both sexes,Daily smoker,Low 95% confidence interval (percent),v97164088,2.4.1.3.3,25.7
2012,Inuit Nunangat,55 years and over,Both sexes,Daily smoker,High 95% confidence interval (percent),v97164089,2.4.1.3.4,40.0
2012,Inuit Nunangat,55 years and over,Both sexes,Occasional smoker,Number of persons,v97164090,2.4.1.4.1,250.0
2012,Inuit Nunangat,55 years and over,Both sexes,Occasional smoker,Percent,v97164091,2.4.1.4.2,6.3
2012,Inuit Nunangat,55 years and over,Both sexes,Occasional smoker,Low 95% confidence interval (percent),v97164092,2.4.1.4.3,3.6
2012,Inuit Nunangat,55 years and over,Both sexes,Occasional smoker,High 95% confidence interval (percent),v97164093,2.4.1.4.4,10.8
2012,Inuit Nunangat,55 years and over,Both sexes,Non-smoker,Number of persons,v97164094,2.4.1.5.1,2080.0
2012,Inuit Nunangat,55 years and over,Both sexes,Non-smoker,Percent,v97164095,2.4.1.5.2,52.8
2012,Inuit Nunangat,55 years and over,Both sexes,Non-smoker,Low 95% confidence interval (percent),v97164096,2.4.1.5.3,44.6
2012,Inuit Nunangat,55 years and over,Both sexes,Non-smoker,High 95% confidence interval (percent),v97164097,2.4.1.5.4,60.9
2012,Inuit Nunangat,55 years and over,Both sexes,Exposed to second-hand smoke at home,Number of persons,v97164098,2.4.1.6.1,360.0
2012,Inuit Nunangat,55 years and over,Both sexes,Exposed to second-hand smoke at home,Percent,v97164099,2.4.1.6.2,9.1
2012,Inuit Nunangat,55 years and over,Both sexes,Exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164100,2.4.1.6.3,5.2
2012,Inuit Nunangat,55 years and over,Both sexes,Exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164101,2.4.1.6.4,15.7
2012,Inuit Nunangat,55 years and over,Both sexes,Not exposed to second-hand smoke at home,Number of persons,v97164102,2.4.1.7.1,1710.0
2012,Inuit Nunangat,55 years and over,Both sexes,Not exposed to second-hand smoke at home,Percent,v97164103,2.4.1.7.2,43.4
2012,Inuit Nunangat,55 years and over,Both sexes,Not exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164104,2.4.1.7.3,35.5
2012,Inuit Nunangat,55 years and over,Both sexes,Not exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164105,2.4.1.7.4,51.9
2012,Inuit Nunangat,55 years and over,Both sexes,Not specified if exposed to second-hand smoke at home,Number of persons,v97164106,2.4.1.8.1,F
2012,Inuit Nunangat,55 years and over,Both sexes,Not specified if exposed to second-hand smoke at home,Percent,v97164107,2.4.1.8.2,F
2012,Inuit Nunangat,55 years and over,Both sexes,Not specified if exposed to second-hand smoke at home,Low 95% confidence interval (percent),v97164108,2.4.1.8.3,F
2012,Inuit Nunangat,55 years and over,Both sexes,Not specified if exposed to second-hand smoke at home,High 95% confidence interval (percent),v97164109,2.4.1.8.4,F
2012,Inuit Nunangat,55 years and over,Both sexes,Smoking status not specified,Number of persons,v97164110,2.4.1.9.1,330.0
2012,Inuit Nunangat,55 years and over,Both sexes,Smoking status not specified,Percent,v97164111,2.4.1.9.2,8.4
2012,Inuit Nunangat,55 years and over,Both sexes,Smoking status not specified,Low 95% confidence interval (percent),v97164112,2.4.1.9.3,4.6
2012,Inuit Nunangat,55 years and over,Both sexes,Smoking status not specified,High 95% confidence interval (percent),v97164113,2.4.1.9.4,15.1
2012,Inuit Nunangat,55 years and over,Male,"Total, smoking status",Number of persons,v97164114,2.4.2.1.1,1490.0
2012,Inuit Nunangat,55 years and over,Male,"Total, smoking status",Percent,v97164115,2.4.2.1.2,100.0
2012,Inuit Nunangat,55 years and over,Male,"Total, smoking status",Low 95% confidence interval (percent),v97164116,2.4.2.1.3,100.0
2012,Inuit Nunangat,55 years and over,Male,"Total, smoking status",High 95% confidence interval (percent),v97164117,2.4.2.1.4,100.0
2012,Inuit Nunangat,55 years and over,Male,Current daily or occasional smoker,Number of persons,v97164118,2.4.2.2.1,540.0
2012,Inuit Nunangat,55 years and over,Male,Current daily or occasional smoker,Percent,v97164119,2.4.2.2.2,36.2
