Ref_Date,GEO,TYP,GRA,Vector,Coordinate,Value
1988/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1988/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1989/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1989/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1989/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1990/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1990/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1990/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1991/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1991/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1991/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1992/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1992/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1992/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1993/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1993/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1993/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1994/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1994/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1994/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1995/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1995/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1995/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1996/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1996/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1996/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1997/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1997/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1997/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1998/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1998/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1998/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1999/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
1999/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,29.0
1999/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
2000/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,..
2000/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,41.0
2000/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,107.0
2001/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,71.0
2001/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,46.0
2001/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,85.0
2002/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,48.0
2002/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,21.0
2002/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,109.0
2003/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,72.0
2003/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,31.0
2003/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,109.0
2004/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,69.0
2004/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,25.0
2004/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,44.0
2005/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,28.0
2005/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,15.0
2005/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,70.0
2006/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,54.0
2006/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,27.0
2006/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,132.0
2007/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,85.0
2007/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,18.0
2007/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,77.0
2008/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,40.0
2008/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,13.0
2008/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,71.0
2009/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,47.0
2009/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,19.0
2009/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,92.0
2010/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,72.0
2010/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,42.0
2010/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,80.0
2011/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,58.0
2011/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,36.0
2011/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,27.0
2012/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,14.0
2012/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,7.0
2012/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,72.0
2013/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,53.0
2013/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,17.0
2013/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,52.0
2014/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,25.0
2014/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,0.0
2014/12,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,0.0
2015/03,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,0.0
2015/07,Canada,"Farm and commercial, total","Sunflower seed (x 1,000)",v73866314,1.1.13,0.0
1980/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20662.0
1980/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,10721.0
1980/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,..
1981/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,16570.0
1981/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,8510.0
1981/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,23884.0
1982/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20035.0
1982/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,9713.0
1982/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,25898.0
1983/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,21354.0
1983/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,9973.0
1983/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,24983.0
1984/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,21219.0
1984/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,9190.0
1984/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,18849.0
1985/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,15164.0
1985/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,7598.0
1985/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20419.0
1986/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,16661.0
1986/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,8569.0
1986/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,29382.0
1987/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,23895.0
1987/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,12715.0
1987/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,25542.0
1988/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,19676.0
1988/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,7938.0
1988/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,13504.0
1989/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,10042.0
1989/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,5057.0
1989/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20940.0
1990/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,15611.0
1990/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,6442.0
1990/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,28836.0
1991/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,22632.0
1991/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,10286.0
1991/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,29927.0
1992/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,22292.0
1992/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,10052.0
1992/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,27726.0
1993/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,22073.0
1993/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,12195.0
1993/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,28443.0
1994/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,22357.0
1994/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,11118.0
1994/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20797.0
1995/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,15257.0
1995/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,5680.0
1995/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20000.0
1996/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,14588.0
1996/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,6727.0
1996/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,25206.0
1997/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,19421.0
1997/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,9046.0
1997/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,19240.0
1998/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,13154.0
1998/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,6009.0
1998/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20428.0
1999/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,14973.0
1999/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,7425.0
1999/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,22519.0
2000/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,15323.0
2000/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,7699.0
2000/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,22217.0
2001/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,16934.0
2001/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,9666.0
2001/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,18247.0
2002/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,13314.0
2002/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,6729.0
2002/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,13979.0
2003/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,11416.0
2003/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,5715.0
2003/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,18201.0
2004/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,13705.0
2004/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,5985.0
2004/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20616.0
2005/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,15358.0
2005/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,7922.0
2005/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,23799.0
2006/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,18593.0
2006/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,9698.0
2006/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,21573.0
2007/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,15957.0
2007/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,6865.0
2007/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,16306.0
2008/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,11607.0
2008/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,4366.0
2008/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,22418.0
2009/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,16632.0
2009/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,6645.0
2009/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,22683.0
2010/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,16883.0
2010/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,7743.0
2010/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20790.0
2011/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,15875.0
2011/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,7360.0
2011/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20831.0
2012/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,14652.0
2012/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,5932.0
2012/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,20840.0
2013/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,14708.0
2013/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,5112.0
2013/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,29063.0
2014/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,22408.0
2014/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,10405.0
2014/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,25596.0
2015/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,17994.0
2015/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,7054.0
2015/12,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,21431.0
2016/03,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,14381.0
2016/07,Canada,"Farm and commercial, total","Wheat, all (x 1,000)",v73866302,1.1.1,5171.0
1980/03,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,2793.0
1980/07,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,1744.0
1980/12,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,..
1981/03,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,2256.0
1981/07,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,1165.0
1981/12,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,2787.0
1982/03,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,2308.0
1982/07,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,1233.0
1982/12,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,2903.0
1983/03,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,2396.0
1983/07,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,1174.0
1983/12,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,2414.0
1984/03,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,2026.0
1984/07,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,764.0
1984/12,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,1779.0
1985/03,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,1484.0
1985/07,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,524.0
1985/12,Canada,"Farm and commercial, total","Wheat, durum (x 1,000)",v73866303,1.1.2,1398.0
